RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
11	WVK0FF	WRP9AA	09/16/16	806 AG Det	Military Mail Terminal Team (USAR)	Military Mail Terminal Team (USAR)	2	1	14	0	17	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789258023	72060793789498950	20160930
11	WVK0FF	WS7GAA	09/16/16	HHC 155 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255151	72060793789498950	20160930
12	WS7GAA	WS63AA	09/16/16	137 QM Co	Quartermaster Field Service Company (Modular) (USAR)	Quartermaster Field Service Company (Modular) (USAR)	4	0	101	0	105	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255555	72060793789255151	20160930
12	WS7GAA	WSZCAA	09/16/16	250 TC Co	Transportation Medium Truck Company (Cargo) (EAB Linehaul)(USAR)	Transportation Medium Truck Company (Cargo) (EAB Linehaul)(USAR)	4	1	163	0	168	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255153	72060793789255151	20160930
12	WS7GAA	WS2LAA	09/16/16	555 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255155	72060793789255151	20160930
12	WS7GAA	WQXLAA	09/16/16	693 QM Co	Quartermaster Supply Company (USAR)	Quartermaster Supply Company (USAR)	6	3	127	0	136	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255152	72060793789255151	20160930
12	WS7GAA	WZVDAA	09/16/16	926 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789255154	72060793789255151	20160930
11	WVK0FF	WZNRAA	09/16/16	HHC 371 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255130	72060793789498950	20160930
12	WZNRAA	WS2EAA	09/16/16	304 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255134	72060793789255130	20160930
12	WZNRAA	WYUTAA	09/16/16	329 QM Co	Quartermaster Petroleum Pipeline and Terminal Operating Company (USAR)	Quartermaster Petroleum Pipeline and Terminal Operating Company (USAR)	3	2	136	0	141	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255132	72060793789255130	20160930
12	WZNRAA	WTWFAA	09/16/16	376 Per Co	Human Resources Company (USAR)	Human Resources Company (USAR)	13	1	247	0	261	UNIT	ARMY	RESERV	COMSER	ADMIN	CO		72060793789258019	72060793789255130	20160930
12	WZNRAA	WQXKAA	09/16/16	950 OD Co	Support Maintenance Company (USAR)	Support Maintenance Company (USAR)	6	6	130	0	142	UNIT	ARMY	RESERV	COMSER	MAINT	CO		72060793789255133	72060793789255130	20160930
11	WVK0FF	WVKAAA	09/16/16	HHD 420 TC Bn	HHD Transportation Movement Control Battalion (USAR)	HHD Transportation Movement Control Battalion (USAR)	15	2	37	0	54	UNIT	ARMY	RESERV	COMSER	HQSTF	DET		72060793789255117	72060793789498950	20160930
12	WVKAAA	WZDZAA	09/16/16	211 TC Co	Transportation Company (Inland Cargo Transfer) (USAR)	Transportation Company (Inland Cargo Transfer) (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255118	72060793789255117	20160930
12	WVKAAA	WZURAA	09/16/16	570 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255120	72060793789255117	20160930
12	WVKAAA	WS0RAA	09/16/16	730 TC Co	Transportation Medium Truck Company (USAR)	Transportation Medium Truck Company (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789259586	72060793789255117	20160930
12	WVKAAA	WZWUAA	09/16/16	975 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255121	72060793789255117	20160930
10	WR9EFF	WTXNFF		326 FI Ctr	Financial Management Support Unit (FMSU) (USAR)	Financial Management Support Unit (FMSU) (USAR)						UNIT	ARMY	RESERV	COMSER	ADMIN	UN		72060794151536823	72060793789498949	20160930
11	WTXNFF	WTXNAA	09/16/16	HQ 326 FI Ctr	Headquarters Financial Management Support Center (USAR)	Headquarters Financial Management Support Center (USAR)	10	1	31	0	42	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789255150	72060794151536823	20160930
10	WR9EFF	WR7AFF		650 SG	Regional Support Group (USAR)	Regional Support Group (USAR)						UNIT	ARMY	RESERV	COMSPT	LOG	GROUP		72060793789257130	72060793789498949	20160930
11	WR7AFF	WR7AAA	09/16/16	HHD 650 SG	Headquarters and Headquarters Company Regional Support Group (USAR)	Headquarters and Headquarters Company Regional Support Group (USAR)	25	5	54	0	84	UNIT	ARMY	RESERV	COMSPT	HQSTF	CO		72060794117641335	72060793789257130	20160930
12	WR7AAA	WR7A99	09/16/16	Aug 650 Spt Grp	Augmentation Functional Support Team (USAR)	Augmentation Functional Support Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	AUG		72060793801814130	72060794117641335	20160930
11	WR7AFF	WSLXAA	09/16/16	HHC 314 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789258983	72060793789257130	20160930
12	WSLXAA	WVRGAA	09/16/16	257 TC Co	Transportation Combat Heavy Equipment Transport Company (USAR)	Transportation Combat Heavy Equipment Transport Company (USAR)	7	1	281	0	289	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789256119	72060793789258983	20160930
12	WSLXAA	WS1HAA	09/16/16	645 TC Co	Transportation Company (Inland Cargo Transfer) (USAR)	Transportation Company (Inland Cargo Transfer) (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255095	72060793789258983	20160930
12	WSLXAA	WZV1AA	09/16/16	948 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789258984	72060793789258983	20160930
12	WSLXAA	WZWAAA	09/16/16	957 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789258985	72060793789258983	20160930
11	WR7AFF	WS6YAA	09/16/16	HHC 469 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255135	72060793789257130	20160930
12	WS6YAA	WSZ6AA	09/16/16	227 TC Co	Transportation Company (Inland Cargo Transfer) (USAR)	Transportation Company (Inland Cargo Transfer) (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793814303837	72060793789255135	20160930
12	WS6YAA	WQXGAA	09/16/16	728 TC Co	Transportation Company (Medium Truck) (PLS) (EAB Tactical) (USAR)	Transportation Company (Medium Truck) (PLS) (EAB Tactical) (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793999901401	72060793789255135	20160930
12	WS6YAA	WS0QAA	09/16/16	729 TC Co	Transportation Medium Truck Company (Cargo) (EAB Linehaul)(USAR)	Transportation Medium Truck Company (Cargo) (EAB Linehaul)(USAR)	4	1	163	0	168	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255138	72060793789255135	20160930
12	WS6YAA	WZW2AA	09/16/16	923 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789255137	72060793789255135	20160930
12	WS6YAA	WZVBAA	09/16/16	924 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789255136	72060793789255135	20160930
11	WR7AFF	WSYZAA	09/16/16	HHD 483 TC Bn	Headquarters and Headquarters Detachment Transportation Terminal Battalion (USAR)	Headquarters and Headquarters Detachment Transportation Terminal Battalion (USAR)	14	3	43	0	60	UNIT	ARMY	RESERV	COMSER	HQSTF	DET		72060793789257070	72060793789257130	20160930
12	WSYZAA	WV4DAA	09/16/16	201 TC Det	Harbormaster Detachment (USAR)	Harbormaster Detachment (USAR)	0	2	20	0	22	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789257071	72060793789257070	20160930
12	WSYZAA	WS1AAA	09/16/16	238 TC Co	Transportation Company (Inland Cargo Transfer) (USAR)	Transportation Company (Inland Cargo Transfer) (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789311823	72060793789257070	20160930
12	WSYZAA	WQWNAA	09/16/16	481 TC Co	Transportation Heavy Watercraft Company (USAR)	Transportation Heavy Watercraft Company (USAR)	3	21	125	0	149	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789257072	72060793789257070	20160930
12	WSYZAA	WRNDAA	09/16/16	711 TC Co	Seaport Operations Company (USAR)	Seaport Operations Company (USAR)	4	1	204	0	209	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789259135	72060793789257070	20160930
12	WSYZAA	WZVKAA	09/16/16	932 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789311826	72060793789257070	20160930
10	WR9EFF	WR7DFF		653 SG	Regional Support Group (USAR)	Regional Support Group (USAR)						UNIT	ARMY	RESERV	COMSPT	LOG	GROUP		72060793789498953	72060793789498949	20160930
11	WR7DFF	WR7DAA	09/16/16	HHD 653 Spt Grp	Headquarters and Headquarters Company Regional Support Group (USAR)	Headquarters and Headquarters Company Regional Support Group (USAR)	25	5	54	0	84	UNIT	ARMY	RESERV	COMSPT	HQSTF	CO		72060793789255140	72060793789498953	20160930
12	WR7DAA	WR7D99	09/16/16	Aug 653 Spt Grp	Augmentation Functional Support Team (USAR)	Augmentation Functional Support Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	AUG		72060793801814114	72060793789255140	20160930
11	WR7DFF	WREDAA	09/16/16	655 QM Tm	Quartermaster Petroleum Liaison Team (USAR)	Quartermaster Petroleum Liaison Team (USAR)	3	1	6	0	10	UNIT	ARMY	RESERV	COMSER	LOG	DET		72060793789258018	72060793789498953	20160930
11	WR7DFF	WSMMAA	09/16/16	HHC 336 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255145	72060793789498953	20160930
12	WSMMAA	WYPFAA	09/16/16	289 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789255148	72060793789255145	20160930
12	WSMMAA	WQWFAA	09/16/16	348 TC Co	Transportation Medium Truck Company (POL 5K) (EAB Linehaul)(USAR)	Transportation Medium Truck Company (POL 5K) (EAB Linehaul)(USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255147	72060793789255145	20160930
12	WSMMAA	WQ5RAA	09/16/16	452 QM Co	Quartermaster Field Service Company (Modular) (USAR)	Quartermaster Field Service Company (Modular) (USAR)	4	0	101	0	105	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789571364	72060793789255145	20160930
12	WSMMAA	WZWTAA	09/16/16	974 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255146	72060793789255145	20160930
11	WR7DFF	WZNSAA	09/16/16	HHD 418 QM Bn	HHD Quartermaster Petroleum Support Battalion (USAR)	HHD Quartermaster Petroleum Support Battalion (USAR)	14	4	49	0	67	UNIT	ARMY	RESERV	COMSER	HQSTF	DET		72060793789255143	72060793789498953	20160930
12	WZNSAA	WS08AA	09/16/16	208 TC Co	Transportation Medium Truck Company (USAR)	Transportation Medium Truck Company (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255142	72060793789255143	20160930
12	WZNSAA	WZVCAA	09/16/16	925 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789255144	72060793789255143	20160930
11	WR7DFF	WSRWAA	09/16/16	HHC 419 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255124	72060793789498953	20160930
12	WSRWAA	WQXHAA	09/17/16	163 OD Co	Modular Ammunition Ordnance Company (USAR)	Modular Ammunition Ordnance Company (USAR)	5	3	169	0	177	UNIT	ARMY	RESERV	COMSER	EOD	CO		72060793789255126	72060793789255124	20160930
12	WSRWAA	WS2JAA	09/16/16	340 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255128	72060793789255124	20160930
12	WSRWAA	WRNEAA	09/16/16	478 TC Co	Transportation Medium Truck Company (USAR)	Transportation Medium Truck Company (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255127	72060793789255124	20160930
12	WSRWAA	WSPFAA	09/16/16	968 QM Co	Quartermaster Company (Water Purification and Distribution) (USAR)	Quartermaster Company (Water Purification and Distribution) (USAR)	5	0	120	0	125	UNIT	ARMY	RESERV	COMSPT	LOG	CO		72060793789255125	72060793789255124	20160930
12	WSRWAA	WZ36AA	09/16/16	1017 QM Co	Quartermaster Petroleum Support Company (USAR)	Quartermaster Petroleum Support Company (USAR)	5	2	230	0	237	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255114	72060793789255124	20160930
10	WR9EFF	W6U1AA	09/18/16	FTS 311 Sus Cmd	Full Time Support Sustainment Command (USAR)	Full Time Support Sustainment Command (USAR)	0	0	0	93	93	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793801814195	72060793789498949	20160930
10	WR9EFF	W87WAA	10/17/15	SC Cmd Spt Pac	Theater Signal Command Support Unit (USAR)	Theater Signal Command Support Unit (USAR)	46	6	75	0	127	EXCMIL	ARMY	RESERV	MILSVC		UN		72060793789258185	72060793789498949	20160930
9	W8HLFF	WZ3DFF		364 Sus Cmd	Expeditionary Sustainment Command (USAR)	Expeditionary Sustainment Command (USAR)						UNIT	ARMY	RESERV	COMSER	LOG	MC		72060794149341218	72060794096734755	20160930
10	WZ3DFF	WZ3DAA	09/16/16	HHC STB 364 Sus	Headquarters and Headquarters Company Expeditionary Sustainment Command (USAR)	Headquarters and Headquarters Company Expeditionary Sustainment Command (USAR)	75	26	161	0	262	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789259647	72060794149341218	20160930
11	WZ3DAA	WZ3D99	09/16/16	Aug 364 Sus Cmd	Augmentation Functional Support Team (USAR)	Augmentation Functional Support Team (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	LOG	AUG		72060793801814090	72060793789259647	20160930
10	WZ3DFF	WQ5LFF		96 Sus Bde	Special Troops Battalion Sustainment Brigade (USAR)	Special Troops Battalion Sustainment Brigade (USAR)						UNIT	ARMY	RESERV	COMSER	LOG	BDE		72060794149340519	72060794149341218	20160930
11	WQ5LFF	WQ5LAA	09/16/16	HHC 96 Sus Bde	Headquarters and Headquarters Company and Special Troops Battalion Sustainment Brigade (USAR)	Headquarters and Headquarters Company and Special Troops Battalion Sustainment Brigade (USAR)	53	17	190	0	260	UNIT	ARMY	RESERV	COMSPT	HQSTF	CO		72060793789257366	72060794149340519	20160930
12	WQ5LAA	WQ5L99	09/16/16	Aug HHC 96 Sus	Augmentation Functional Support Team (USAR)	Augmentation Functional Support Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	AUG		72060793801814113	72060793789257366	20160930
11	WQ5LFF	WQ90AA	09/16/16	50 MHD	Military History Team B (USAR)	Military History Team B (USAR)	1	0	2	0	3	UNIT	ARMY	RESERV	COMSER	ADMIN	TEAM		72060793789255107	72060794149340519	20160930
11	WQ5LFF	WZTUAA	09/16/16	117 CH Det	Chaplain Detachment B (USAR)	Chaplain Detachment B (USAR)	1	0	1	0	2	UNIT	ARMY	RESERV	COMSER	ADMIN	DET		72060793789255489	72060794149340519	20160930
11	WQ5LFF	WQ9VAA	09/16/16	395 FI Bn	Financial Management Support Unit (FMSU) (USAR)	Financial Management Support Unit (FMSU) (USAR)	12	0	114	0	126	UNIT	ARMY	RESERV	COMSER	ADMIN	UN		72060793789255103	72060794149340519	20160930
11	WQ5LFF	WQ4CAA	09/16/16	478 Per Co	Human Resources Company (USAR)	Human Resources Company (USAR)	9	1	165	0	175	UNIT	ARMY	RESERV	COMSER	ADMIN	CO		72060793789255110	72060794149340519	20160930
11	WQ5LFF	WSWAAA	09/16/16	850 SC Co	Brigade Signal Company (MEB/CAB/SB) (USAR)	Brigade Signal Company (MEB/CAB/SB) (USAR)	3	0	35	0	38	UNIT	ARMY	RESERV	COMSPT	SIG	CO		72060793801814032	72060794149340519	20160930
11	WQ5LFF	WRG5AA	09/16/16	HHC 191 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (USAR)	15	3	50	0	68	UNIT	ARMY	RESERV	COMSER	HQSTF	CO		72060793789255102	72060794149340519	20160930
12	WRG5AA	WZD2AA	09/16/16	146 TC Co	Transportation Medium Truck Company (USAR)	Transportation Medium Truck Company (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255104	72060793789255102	20160930
12	WRG5AA	WQW7AA	09/16/16	419 TC Co	Transportation Medium Truck Company (USAR)	Transportation Medium Truck Company (USAR)	4	1	160	0	165	UNIT	ARMY	RESERV	COMSER	TRNPTN	CO		72060793789255108	72060793789255102	20160930
12	WRG5AA	WRD9AA	09/16/16	651 QM Tm	Quartermaster Petroleum Quality Analysis Team (USAR)	Quartermaster Petroleum Quality Analysis Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	TEAM		72060793789257368	72060793789255102	20160930
12	WRG5AA	WREAAA	09/16/16	652 QM Tm	Quartermaster Petroleum Quality Analysis Team (USAR)	Quartermaster Petroleum Quality Analysis Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	TEAM		72060793789257358	72060793789255102	20160930
12	WRG5AA	WQW5AA	09/16/16	786 QM Co	Quartermaster Company (USAR)	Quartermaster Company (USAR)	5	3	194	0	202	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255109	72060793789255102	20160930
12	WRG5AA	WSNGAA	09/16/16	872 Mnt Co	Support Maintenance Company (USAR)	Support Maintenance Company (USAR)	6	5	132	0	143	UNIT	ARMY	RESERV	COMSER	MAINT	CO		72060793789255105	72060793789255102	20160930
12	WRG5AA	WZYZAA	09/16/16	889 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789255106	72060793789255102	20160930
10	WZ3DFF	WR7CFF		652 SG	Regional Support Group (USAR)	Regional Support Group (USAR)						UNIT	ARMY	RESERV	COMSPT	LOG	GROUP		72060794149340928	72060794149341218	20160930
11	WR7CFF	WR7CAA	09/16/16	HHD 652 Spt Grp	Headquarters and Headquarters Company Regional Support Group (USAR)	Headquarters and Headquarters Company Regional Support Group (USAR)	25	5	54	0	84	UNIT	ARMY	RESERV	COMSPT	HQSTF	CO		72060793789255096	72060794149340928	20160930
12	WR7CAA	WR7C99	09/16/16	Aug HHD 652 SG	Augmentation Functional Support Team (USAR)	Augmentation Functional Support Team (USAR)	0	0	2	0	2	UNIT	ARMY	RESERV	COMSER	LOG	AUG		72060793801814115	72060793789255096	20160930
11	WR7CFF	WSMHAA	09/17/16	HHD 411 OD Bn	Headquarters and Headquarters Detachment Ordnance Battalion (AMMO) DS/GS (USAR)	Headquarters and Headquarters Detachment Ordnance Battalion (AMMO) DS/GS (USAR)	11	2	33	0	46	UNIT	ARMY	RESERV	COMSER	HQSTF	DET		72060793801814099	72060794149340928	20160930
12	WSMHAA	WQ92AA	09/17/16	592 OD Co	Modular Ammunition Ordnance Company (USAR)	Modular Ammunition Ordnance Company (USAR)	5	3	169	0	177	UNIT	ARMY	RESERV	COMSER	EOD	CO		72060793789255112	72060793801814099	20160930
12	WSMHAA	WV3CAA	09/16/16	651 QM Co	Quartermaster Company (Water Purification and Distribution) (USAR)	Quartermaster Company (Water Purification and Distribution) (USAR)	4	0	73	0	77	UNIT	ARMY	RESERV	COMSPT	LOG	CO		72060793789257620	72060793801814099	20160930
12	WSMHAA	WVQDAA	09/17/16	660 OD Co	Modular Ammunition Ordnance Company (USAR)	Modular Ammunition Ordnance Company (USAR)	5	3	169	0	177	UNIT	ARMY	RESERV	COMSER	EOD	CO		72060793801814096	72060793801814099	20160930
12	WSMHAA	WQW6AA	09/16/16	889 QM Co	Quartermaster Supply Company (USAR)	Quartermaster Supply Company (USAR)	6	3	127	0	136	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789256915	72060793801814099	20160930
12	WSMHAA	WQ9UAA	09/16/16	1016 QM Co	Quartermaster Petroleum Pipeline and Terminal Operating Company (USAR)	Quartermaster Petroleum Pipeline and Terminal Operating Company (USAR)	3	2	136	0	141	UNIT	ARMY	RESERV	COMSER	LOG	CO		72060793789255115	72060793801814099	20160930
11	WR7CFF	WSX4AA	09/16/16	HHD 814 TC Bn	Headquarters and Headquarters Detachment Transportation Motor Transport Battalion (USAR)	Headquarters and Headquarters Detachment Transportation Motor Transport Battalion (USAR)	12	1	35	0	48	UNIT	ARMY	RESERV	COMSER	HQSTF	DET		72060793999901417	72060794149340928	20160930
12	WSX4AA	WQ6TAA	09/16/16	376 TC Co	Transportation Medium Truck Company (CGO) (EAB Linehaul) (USAR)	Transportation Medium Truck Company (CGO) (EAB Linehaul) (USAR)	4	1	163	0	168	UNIT	ARMY	RESERV	COMSPT	TRNPTN	BN		72060794014820863	72060793999901417	20160930
12	WSX4AA	WZKAAA	09/16/16	536 TC Det	Trailer Transfer Point Team (USAR)	Trailer Transfer Point Team (USAR)	1	0	20	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	DET		72060793789257151	72060793999901417	20160930
12	WSX4AA	WZZHAA	09/16/16	823 TC Det	Transportation Movement Control Team (USAR)	Transportation Movement Control Team (USAR)	3	0	18	0	21	UNIT	ARMY	RESERV	COMSER	TRNPTN	TEAM		72060793789258811	72060793999901417	20160930
